Volatility 3 Framework 2.7.0

Offset	Name	Size
0x1fcd5ad8	\Program Files\LibreOffice 3.6\program\ucpchelp1.dll	128
0x1fcd6038	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fcd7428	\$Directory	128
0x1fcd8a18	\Windows\System32\FXSAPI.dll	128
0x1fcda038	\Windows\System32	128
0x1fcda1c0	\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkAccessProtection%4Operational.evtx	128
0x1fcda388	\Program Files\VMware\VMware Tools\VMwareTray.exe	128
0x1fcda550	\Windows\System32	128
0x1fcda830	\Program Files\LibreOffice 3.6\program\fsstorage.uno.dll	128
0x1fcdaac0	\Windows\System32\usercpl.dll	128
0x1fcdb200	\$Directory	128
0x1fcdb4f0	\Windows\System32\mshtml.dll	128
0x1fcdc4a8	\Program Files\Internet Explorer\IEShims.dll	128
0x1fcdc908	\Windows\System32\ieframe.dll	128
0x1fcdd3c8	\Program Files\LibreOffice 3.6\program\soffice.bin	128
0x1fcdd580	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Computer Management.lnk	128
0x1fcdd6d8	\Windows\System32\en-US\mlang.dll.mui	128
0x1fcdd980	\Windows\System32\zipfldr.dll	128
0x1fcdda38	\Windows\System32	128
0x1fcdf318	\Program Files\AVAST Software\Avast\Setup\setup.ini	128
0x1fcdf3d0	\Windows\System32\werconcpl.dll	128
0x1fcdf488	\$Directory	128
0x1fcdf620	\Program Files\AVAST Software\Avast\ashShell.dll	128
0x1fcdf770	\Program Files\LibreOffice 3.6\program\libeay32.dll	128
0x1fce0820	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fce0a10	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fce1c48	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fce26e8	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\Character Map.lnk	128
0x1fce2ca8	\$Directory	128
0x1fce2e70	\$Directory	128
0x1fce7408	\Windows\System32\en-US\urlmon.dll.mui	128
0x1fce9038	\Windows\Branding\Basebrd\basebrd.dll	128
0x1fcea368	\Endpoint	128
0x1fceb898	\Program Files\LibreOffice 3.6\URE\bin\xmlreader.dll	128
0x1fcebf10	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fcec1a0	\Windows\winsxs\x86_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.4927_none_d08a205e442db5b5	128
0x1fcec368	\Windows\System32	128
0x1fcec530	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fcec930	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fcecaf8	\$Directory	128
0x1fcece30	\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\SystemCertificates\My	128
0x1fced038	\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Admin.evtx	128
0x1fced708	\Windows\Fonts\DejaVuSans.ttf	128
0x1fcedbc0	\Users\John Doe\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned	128
0x1fcedf80	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fcee388	\$ConvertToNonresident	128
0x1fceeaf0	\Windows\System32\msi.dll	128
0x1fceed48	\Users\John Doe\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned	128
0x1fceef10	\Windows\System32\dxtmsft.dll	128
0x1fcf05e8	\Windows\System32\iepeers.dll	128
0x1fcf1750	\Users\John Doe\AppData\Roaming\Microsoft\Windows\Cookies\index.dat	128
0x1fcf1d30	\Windows\System32\msfeeds.dll	128
0x1fcf3300	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fcf3710	\Windows\winsxs\x86_microsoft.vc80.mfcloc_1fc8b3b9a1e18e3b_8.0.50727.762_none_43efccf17831d131	128
0x1fcf38d8	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fcf3aa0	\ProgramData\Microsoft\Windows\Start Menu	128
0x1fcf3c68	\Program Files\Internet Explorer\iexplore.exe	128
0x1fcf4140	\Users\John Doe\AppData\Roaming\LibreOffice\3\user\extensions\bundled\registry\com.sun.star.comp.deployment.component.PackageRegistryBackend\common.rdb	128
0x1fcf4308	\Windows\System32\gameux.dll	128
0x1fcf61e8	\Program Files\LibreOffice 3.6\program\updatefeed.uno.dll	128
0x1fcf63b0	\Windows\Fonts\StaticCache.dat	128
0x1fcf6578	\Windows\System32\mssha.dll	128
0x1fcf6740	\Windows\System32	128
0x1fcf6908	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fcf6ad0	\Windows\System32\tquery.dll	128
0x1fcf6d28	\Program Files\LibreOffice 3.6\URE\bin\reflection.uno.dll	128
0x1fcf7268	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fcf7618	\Users\John Doe\AppData\Roaming\Microsoft\Windows\Libraries	128
0x1fcf85a0	\Windows\System32\en-US\FXSRESM.dll.mui	128
0x1fcf8868	\Program Files\LibreOffice 3.6\program\resource\ofaen-US.res	128
0x1fcf8a70	\Users\John Doe\AppData\Roaming\Microsoft\Windows\Printer Shortcuts	128
0x1fcf8cf0	\$Directory	128
0x1fcf8f80	\Windows\System32\UIAnimation.dll	128
0x1fcf9588	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fcf96e0	\Windows\System32\en-US\KernelBase.dll.mui	128
0x1fcf98d8	\ProgramData\Microsoft\Windows\Start Menu	128
0x1fcf9db8	\Windows\System32\en-US\wuaueng.dll.mui	128
0x1fcfa688	\Windows\Fonts\tahoma.ttf	128
0x1fcfa780	\Users\John Doe\AppData\Local\Microsoft\Windows\Burn	128
0x1fcfc038	\Windows\System32\wlanapi.dll	128
0x1fcfc178	\Windows\System32\sstpsvc.dll	128
0x1fcfc5d8	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010001.dir	128
0x1fcfc990	\Program Files\Windows Media Player\en-US\wmpnetwk.exe.mui	128
0x1fcfcb78	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010001.ci	128
0x1fcfcc88	\Windows\System32\mprapi.dll	128
0x1fcfd478	\Program Files\LibreOffice 3.6\program\sotlo.dll	128
0x1fcfee58	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010007.wid	128
0x1fcffe50	\Program Files\LibreOffice 3.6\program\svxlo.dll	128
0x1fd00908	\autoexec.bat	128
0x1fd009c0	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd00f18	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fd01b08	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd01e48	\Endpoint	128
0x1fd02350	\Windows\System32	128
0x1fd02530	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Wordpad.lnk	128
0x1fd02e20	\Windows\System32\SearchProtocolHost.exe	128
0x1fd03430	\Endpoint	128
0x1fd03a00	\Users\John Doe\AppData\Local\Microsoft\Windows\Temporary Internet Files\Low\Content.IE5\813BBCSN\lemonde_fr[1].htm	128
0x1fd03c30	\Windows\System32\en-US\audiodg.exe.mui	128
0x1fd03f18	\Endpoint	128
0x1fd04988	\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb	128
0x1fd07688	\Windows\System32\ActionCenter.dll	128
0x1fd07c30	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\SecStore\CiST0000.000	128
0x1fd09418	\Windows\System32\msconfig.exe	128
0x1fd09bb0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.wsb	128
0x1fd09c68	\Program Files\LibreOffice 3.6\program\fileacc.dll	128
0x1fd09e50	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.wid	128
0x1fd0c920	\Windows\System32\wmi.dll	128
0x1fd0ca18	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\INDEX.000	128
0x1fd127b0	\Windows\winsxs\x86_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.4927_none_d08a205e442db5b5	128
0x1fd12a00	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fd13460	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd135d8	\Windows\System32\winevt\Logs\Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx	128
0x1fd138e0	\Endpoint	128
0x1fd15038	\Users\Public\Desktop	128
0x1fd152d8	\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Problem-Steps-Recorder.evtx	128
0x1fd15ba8	\Users\Public\Desktop	128
0x1fd16240	\Windows\System32\winevt\Logs\Microsoft-Windows-PrintService%4Admin.evtx	128
0x1fd16f80	\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7600.16385_none_72fc7cbf861225ca	128
0x1fd17038	\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Compatibility-Assistant.evtx	128
0x1fd17de0	\Windows\System32\wercplsupport.dll	128
0x1fd18e20	\$Directory	128
0x1fd19178	\ProgramData\Microsoft\Search\Data\Applications\Windows\tmp.edb	128
0x1fd196a8	\Windows\System32\bthprops.cpl	128
0x1fd19cc8	\Windows\System32\audiodev.dll	128
0x1fd1b180	\Windows\System32\en-US\KernelBase.dll.mui	128
0x1fd1b8b0	\Windows\System32\migwiz\en-US\wet.dll.mui	128
0x1fd1b968	\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb	128
0x1fd1c038	\$Directory	128
0x1fd1c688	\Users\John Doe\AppData\Roaming\LibreOffice\3\user\extensions\bundled\registry\com.sun.star.comp.deployment.component.PackageRegistryBackend\Windows_x86.rdb	128
0x1fd1c950	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd1cba8	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd1d550	\$Directory	128
0x1fd1d698	\ProgramData\Microsoft\Search\Data\Applications\Windows\MSS.log	128
0x1fd1dd80	\Endpoint	128
0x1fd1e928	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010003.wid	128
0x1fd1f4d0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010001.wid	128
0x1fd1fc30	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010003.ci	128
0x1fd232b0	\Endpoint	128
0x1fd23368	\Windows\System32\en-US\jscript.dll.mui	128
0x1fd242e0	\Endpoint	128
0x1fd252d0	\Endpoint	128
0x1fd25880	\Users\John Doe\Favorites	128
0x1fd27038	\Windows\System32\en-US\audiodg.exe.mui	128
0x1fd277f8	\Endpoint	128
0x1fd28098	\Windows\System32\en-US\MMDevAPI.dll.mui	128
0x1fd2ad98	\Windows\System32\twext.dll	128
0x1fd2ae50	\Windows\System32\ieframe.dll	128
0x1fd2af80	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010002.dir	128
0x1fd32550	\$Directory	128
0x1fd32bc0	\Users\John Doe\AppData\Roaming\Microsoft\Windows\Start Menu	128
0x1fd34420	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010002.ci	128
0x1fd34a00	\Windows\System32\en-US\bthprops.cpl.mui	128
0x1fd34f80	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fd35e50	\Endpoint	128
0x1fd36038	\Program Files\LibreOffice 3.6\program\fwilo.dll	128
0x1fd39e90	\Windows\System32\en-US\dnsapi.dll.mui	128
0x1fd3ad10	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd3ae00	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fd3af80	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010004.ci	128
0x1fd3b3c8	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fd3c508	\Windows\System32\cmd.exe	128
0x1fd3c908	\Windows\System32\adsldp.dll	128
0x1fd3cda0	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fd3d410	\$Directory	128
0x1fd3d7a0	\Windows\Fonts\segoeuib.ttf	128
0x1fd3d968	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fd3db30	\snx_sdesktop_pipe	128
0x1fd3dcf8	\Windows\System32\Syncreg.dll	128
0x1fd40128	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd40318	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd40570	\Program Files\LibreOffice 3.6\share\config\images_tango.zip	128
0x1fd407a8	\Users\John Doe\AppData\Roaming\Microsoft\Windows\Recent	128
0x1fd40b88	\Windows\System32\DeviceCenter.dll	128
0x1fd40f10	\$Directory	128
0x1fd41280	\Windows\System32\dxtrans.dll	128
0x1fd42af8	\Windows\System32\vm3dum.dll	128
0x1fd43498	\Users\John Doe\AppData\Roaming\Microsoft\Windows\Start Menu	128
0x1fd45498	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd461d8	\Users\John Doe\AppData\Roaming\LibreOffice\3\user\extensions\bundled\registry\com.sun.star.comp.deployment.component.PackageRegistryBackend\common.rdb	128
0x1fd46360	\Program Files\LibreOffice 3.6\program\python26.dll	128
0x1fd46578	\Users\John Doe\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db	128
0x1fd46828	\ProgramData\Microsoft\Search\Data\Applications\Windows\MSS.log	128
0x1fd46b38	\$Directory	128
0x1fd46cc0	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd46db8	\Users\John Doe\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db	128
0x1fd46f40	\Users\John Doe\AppData\Roaming\Microsoft\Windows\Cookies\index.dat	128
0x1fd47330	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fd47548	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010006.wid	128
0x1fd485a0	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fd487d8	\Program Files\LibreOffice 3.6\program\resource\sfxen-US.res	128
0x1fd48bc0	\Users\John Doe\AppData\Roaming\Microsoft\Windows\Start Menu	128
0x1fd48cc0	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd4a800	\Windows\System32	128
0x1fd4ab08	\Program Files\LibreOffice 3.6\program\xcrlo.dll	128
0x1fd4abc0	\Program Files\LibreOffice 3.6\program\utllo.dll	128
0x1fd4aec8	\Program Files\LibreOffice 3.6\program\libxml2.dll	128
0x1fd4af80	\Program Files\LibreOffice 3.6\program\i18nutilMSC.dll	128
0x1fd4b340	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fd4b558	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\System Configuration.lnk	128
0x1fd4bc58	\Program Files\LibreOffice 3.6\program\i18npool.uno.dll	128
0x1fd4c090	\Program Files\AVAST Software\Avast\defs\13011200\prodproc.bin	128
0x1fd4c1e8	\Users\John Doe\AppData\Local\Microsoft\Feeds\{5588ACFD-6436-411B-A5CE-666AE6A92D3D}~\WebSlices~\Suggested Sites~.feed-ms	128
0x1fd4c3d8	\$Directory	128
0x1fd4c6e8	\snx_sdesktop_pipe	128
0x1fd4cea8	\$Directory	128
0x1fd4d570	\Program Files\LibreOffice 3.6\program\helplinkerlo.dll	128
0x1fd4d7e8	\Program Files\AVAST Software\Avast\defs\13011200\uiext.dll	128
0x1fd4d9d8	\Users\John Doe\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5\index.dat	128
0x1fd4db90	\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Telemetry.evtx	128
0x1fd4e248	\Windows\winsxs\x86_microsoft.vc90.mfcloc_1fc8b3b9a1e18e3b_9.0.30729.4148_none_4973eb1d754a9dc9	128
0x1fd4e3d0	\Windows\System32\spp\plugin-manifests-signed\sppwinob-spp-plugin-manifest-signed.xrm-ms	128
0x1fd4e718	\MsFteWds	128
0x1fd4e938	\Windows\System32\oleacc.dll	128
0x1fd4eac0	\$Directory	128
0x1fd4ecb8	\Windows\winsxs\x86_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.4927_none_d08a205e442db5b5	128
0x1fd4f1e8	\Program Files\LibreOffice 3.6\program\pythonloader.uno.dll	128
0x1fd4f3e0	\Program Files\LibreOffice 3.6\program\soffice.exe	128
0x1fd4f5d8	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\Disk Cleanup.lnk	128
0x1fd4f7d0	\ProgramData\Microsoft\Windows Defender\Support\MPLog-07132009-215552.log	128
0x1fd4f9c8	\ProgramData\Microsoft\Windows Defender\Definition Updates\{776985FB-D321-4ADB-9861-B23CEDDC1E55}\mpengine.dll	128
0x1fd4fec8	\snx_sdesktop_pipe	128
0x1fd4ff80	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd511a8	\Windows\System32\prncache.dll	128
0x1fd514e0	\lsass	128
0x1fd51708	\Windows\Prefetch\SEARCHPROTOCOLHOST.EXE-AFAD3EF9.pf	128
0x1fd517c0	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd519c8	\Windows\System32\SearchFolder.dll	128
0x1fd51ba0	\Windows\System32\WWanAPI.dll	128
0x1fd53768	\Windows\System32\eapphost.dll	128
0x1fd598c8	\Users\John Doe\AppData\Local\Microsoft\Windows\Temporary Internet Files\Low\AntiPhishing\2CEDBFBC-DBA8-43AA-B1FD-CC8E6316E3E2.dat	128
0x1fd59bd8	\$PrepareToShrinkFileSize	128
0x1fd5ea40	\Program Files\Windows Media Player\wmpnetwk.exe	128
0x1fd60278	\Windows\System32\jscript.dll	128
0x1fd60460	\Program Files\LibreOffice 3.6\program\ucpfile1.dll	128
0x1fd608a0	\ProgramData\Microsoft\Windows\WER\ReportArchive	128
0x1fd61290	\snx_sdesktop_pipe	128
0x1fd61348	\Windows\System32\SearchIndexer.exe	128
0x1fd619e0	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd62790	\Windows\System32\prnfldr.dll	128
0x1fd62b68	\Program Files\LibreOffice 3.6\program\xmlsecurity.dll	128
0x1fd62d78	\Users\John Doe\AppData\Local\Microsoft\Windows\History\History.IE5\index.dat	128
0x1fd64180	\Program Files\LibreOffice 3.6\program\swriter.exe	128
0x1fd645b8	\Program Files\LibreOffice 3.6\program\pyuno.pyd	128
0x1fd64710	\$Directory	128
0x1fd64a70	\Windows\System32\PortableDeviceTypes.dll	128
0x1fd64f80	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Windows Firewall with Advanced Security.lnk	128
0x1fd652d0	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fd65b78	\Users\John Doe\AppData\Roaming\Microsoft\Windows\Printer Shortcuts	128
0x1fd66398	\Endpoint	128
0x1fd66588	\Windows\System32	128
0x1fd66640	\Windows\System32\ELSCore.dll	128
0x1fd66770	\Endpoint	128
0x1fd66a68	\$Directory	128
0x1fd69b68	\Windows\System32\drmv2clt.dll	128
0x1fd6e630	\snx_sdesktop_pipe	128
0x1fd6e758	\$Directory	128
0x1fd6e880	\snx_sdesktop_pipe	128
0x1fd6e9a8	\Windows\ehome\ehSSO.dll	128
0x1fd6ea60	\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Compatibility-Troubleshooter.evtx	128
0x1fd72038	\Endpoint	128
0x1fd74480	\$ConvertToNonresident	128
0x1fd74d28	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010008.wid	128
0x1fd75038	\Windows\System32\mfplat.dll	128
0x1fd75910	\Windows\Prefetch\SEARCHFILTERHOST.EXE-AA7A1FDD.pf	128
0x1fd75a08	\Windows\System32\wmp.dll	128
0x1fd75b00	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fd75cc8	\$Directory	128
0x1fd75e48	\Windows\System32\mscoree.dll	128
0x1fd75f40	\Program Files\LibreOffice 3.6\program\updchk.dll	128
0x1fd76e10	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fd78400	\ProgramData\Microsoft\Windows\Start Menu\Default Programs.lnk	128
0x1fd78908	\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7600.16385_none_72fc7cbf861225ca	128
0x1fd78a60	\Windows\System32\ieframe.dll	128
0x1fd78f10	\Users\John Doe\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\Desktop.ini	128
0x1fd7ecf8	\Windows\System32\config\TxR\{6cced300-6e01-11de-8bed-001e0bcd1824}.TxR.2.regtrans-ms	128
0x1fd80188	\Windows\winsxs\x86_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.4927_none_d08a205e442db5b5	128
0x1fd803a0	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd80460	\Windows\System32\userinit.exe	128
0x1fd80560	\Windows\System32\QUTIL.DLL	128
0x1fd80650	\Users\John Doe\Documents	128
0x1fd80ac0	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd80bc0	\Program Files\AVAST Software\Avast\defs\13011200\list_d.txt	128
0x1fd80cc0	\Windows\Fonts\StaticCache.dat	128
0x1fd81038	\Windows\Fonts\arial.ttf	128
0x1fd810f8	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fd81558	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd81868	\Windows\System32\oleaccrc.dll	128
0x1fd81bb8	\$Directory	128
0x1fd81ca0	\Windows\winsxs\x86_microsoft.vc90.mfcloc_1fc8b3b9a1e18e3b_9.0.30729.4148_none_4973eb1d754a9dc9\MFC90ENU.DLL	128
0x1fd81df8	\Windows\System32\srchadmin.dll	128
0x1fd82bc8	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd82c80	\Windows\winsxs\x86_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.4927_none_d08a205e442db5b5	128
0x1fd83618	\$Directory	128
0x1fd83928	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010007.ci	128
0x1fd83cf8	\Endpoint	128
0x1fd84e50	\Windows\System32\mshtml.tlb	128
0x1fd85610	\Users\John Doe\AppData\Roaming\Microsoft\Windows\Libraries	128
0x1fd85a90	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fd85b90	\Windows\System32\WinSCard.dll	128
0x1fd85cc0	\Windows\System32\cscobj.dll	128
0x1fd890f8	\Windows\System32\QAGENT.DLL	128
0x1fd893c0	\Windows\System32\verclsid.exe	128
0x1fd895e8	\Windows\System32\imapi2.dll	128
0x1fd897d0	\Windows\System32\msshooks.dll	128
0x1fd89980	\Windows\System32\hgcpl.dll	128
0x1fd89a38	\Windows\System32\mssvp.dll	128
0x1fd89af0	\Windows\System32\SearchFilterHost.exe	128
0x1fd89d18	\Program Files\LibreOffice 3.6\program\icudt49.dll	128
0x1fd8b8b0	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fd8c090	\Windows\System32\winbrand.dll	128
0x1fd8d3d8	\Endpoint	128
0x1fd8e270	\Users\John Doe\Documents\Procedure Winpmemdump.odt	128
0x1fd8e490	\Program Files\AVAST Software\Avast\aswData.dll	128
0x1fd8e748	\Windows\winsxs\x86_microsoft.vc90.mfc_1fc8b3b9a1e18e3b_9.0.30729.4148_none_4bf5400abf9d60b7	128
0x1fd8e930	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
0x1fd8eb18	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc	128
0x1fd8eca0	\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57	128
